SDN 11 Semunti;;Sekolah Dasar;M44F+2FH;;https://www.google.com/maps/place/SDN+11+Semunti/data=!4m7!3m6!1s0x31fce4c73e554535:0x20480309d620848c!8m2!3d0.65505!4d110.1237255!16s%2Fg%2F11f54k4107!19sChIJNUVVPsfk_DERjIQg1gkDSCA?authuser=0&hl=id&rclk=1;3,8 bintang 4 Ulasan
SD N 20 Perbuak;;Sekolah Dasar;V54C+QQ5;V54C+QQ5;https://www.google.com/maps/place/SD+N+20+Perbuak/data=!4m7!3m6!1s0x31fc8d30e212d51b:0xe938ccf7aa23ac60!8m2!3d0.8568803!4d110.171995!16s%2Fg%2F11dzx7xh7y!19sChIJG9US4jCN_DERYKwjqvfMOOk?authuser=0&hl=id&rclk=1;
SDN 13 PESING;;Sekolah Dasar;VC85+GP;VC85+GP;https://www.google.com/maps/place/SDN+13+PESING/data=!4m7!3m6!1s0x31fc61abf95ed14b:0xf49ea092d414c491!8m2!3d0.866358!4d110.4093307!16s%2Fg%2F11tn0jzzsm!19sChIJS9Fe-ath_DERkcQU1JKgnvQ?authuser=0&hl=id&rclk=1;5,0 bintang 2 Ulasan
SD NEGERI 26 Raba Bayur Kec Jelimpo;;Sekolah Dasar;C4JH+J8Q, Desa SEKAIS KEC JELIMPO;C4JH+J8Q, Desa SEKAIS KEC JELIMPO;https://www.google.com/maps/place/SD+NEGERI+26+Raba+Bayur+Kec+Jelimpo/data=!4m7!3m6!1s0x31fd1b6fb90589d7:0xcb0cb00016024c14!8m2!3d0.4315983!4d110.128347!16s%2Fg%2F11tfbtq0z8!19sChIJ14kFuW8b_TERFEwCFgCwDMs?authuser=0&hl=id&rclk=1;4,3 bintang 3 Ulasan
SMA NEGERI 1 BEDUAI;;Sekolah;P9HR+FRP, Jl. Lintas Malindo;P9HR+FRP, Jl. Lintas Malindo;https://www.google.com/maps/place/SMA+NEGERI+1+BEDUAI/data=!4m7!3m6!1s0x31fc59ba223f3119:0x74a6a57c425dc02a!8m2!3d0.7287031!4d110.3920637!16s%2Fg%2F11bwyxtzbt!19sChIJGTE_IrpZ_DERKsBdQnylpnQ?authuser=0&hl=id&rclk=1;4,5 bintang 10 Ulasan
SDN 09 ENGKALONG;;Sekolah;G37M+25W, Dsn Engkalong;G37M+25W, Dsn Engkalong;https://www.google.com/maps/place/SDN+09+ENGKALONG/data=!4m7!3m6!1s0x31fd1dede22ce229:0x93deb52c04e3dec5!8m2!3d0.5126139!4d110.0829384!16s%2Fg%2F11gmb5syk3!19sChIJKeIs4u0d_TERxd7jBCy13pM?authuser=0&hl=id&rclk=1;3,7 bintang 3 Ulasan
SDN 31 Endiyak;;Sekolah Dasar;RX6H+5G9;RX6H+5G9;https://www.google.com/maps/place/SDN+31+Endiyak/data=!4m7!3m6!1s0x31fcea5c051d4cc5:0xa0a16627cb44138c!8m2!3d0.8104105!4d109.9788546!16s%2Fg%2F11f_b6vvyl!19sChIJxUwdBVzq_DERjBNEyydmoaA?authuser=0&hl=id&rclk=1;4,5 bintang 2 Ulasan
SDN 12 Entikong;;Sekolah Dasar;Jl. Kuari RT. 02, Entikong;Jl. Kuari RT. 02, Entikong;https://www.google.com/maps/place/SDN+12+Entikong/data=!4m7!3m6!1s0x31fc62f302c39ccf:0xcfdc53b2093c46b1!8m2!3d0.963284!4d110.3566946!16s%2Fg%2F11b73wfb43!19sChIJz5zDAvNi_DERsUY8CbJT3M8?authuser=0&hl=id&rclk=1;5,0 bintang 8 Ulasan
SD Negeri 4 Seribot;;Sekolah Dasar;8GR4+J2C;8GR4+J2C;https://www.google.com/maps/place/SD+Negeri+4+Seribot/data=!4m7!3m6!1s0x31fda3653834d0fd:0x9df4b471d33eb764!8m2!3d0.3415632!4d110.5050189!16s%2Fg%2F11r9n_1w71!19sChIJ_dA0OGWj_TERZLc-03G09J0?authuser=0&hl=id&rclk=1;
SDN 59 Km.2 Ngabang;;Sekolah Dasar;9WMR+W73;;https://www.google.com/maps/place/SDN+59+Km.2+Ngabang/data=!4m7!3m6!1s0x31fd3d8309e82217:0x7670b01f6910aff4!8m2!3d0.3847718!4d109.9406626!16s%2Fg%2F11f54lkkzy!19sChIJFyLoCYM9_TER9K8QaR-wcHY?authuser=0&hl=id&rclk=1;4,0 bintang 4 Ulasan
SD Negeri 8 Sepangah;;Sekolah Dasar;Jl. Serimbu Ngabang;;https://www.google.com/maps/place/SD+Negeri+8+Sepangah/data=!4m7!3m6!1s0x31fcee4a69e58f11:0x74e3c594edf16742!8m2!3d0.7461423!4d110.1150136!16s%2Fg%2F11cltrgppp!19sChIJEY_laUru_DERQmfx7ZTF43Q?authuser=0&hl=id&rclk=1;4,5 bintang 2 Ulasan
SD NEGERI 08 TAINAM BELANTIAN;;Sekolah Dasar;F4GM+VH;0852-4715-1651;https://www.google.com/maps/place/SD+NEGERI+08+TAINAM+BELANTIAN/data=!4m7!3m6!1s0x31fd1b745871524d:0x5ad2e4d9bf3933ab!8m2!3d0.4771863!4d110.1339346!16s%2Fg%2F11vc7hwwyr!19sChIJTVJxWHQb_TERqzM5v9nk0lo?authuser=0&hl=id&rclk=1;5,0 bintang 1 Ulasan
SD NEGERI 24 KADAK;;Sekolah;8HG2+C5Q;8HG2+C5Q;https://www.google.com/maps/place/SD+NEGERI+24+KADAK/data=!4m7!3m6!1s0x31fdbd05bdeb2edf:0xbe83d9e4a9b348ca!8m2!3d0.3260804!4d110.5504727!16s%2Fg%2F11ft_c07q3!19sChIJ3y7rvQW9_TERykizqeTZg74?authuser=0&hl=id&rclk=1;5,0 bintang 1 Ulasan
SD 06 Merau;;Sekolah Dasar;W7XH+8MM;W7XH+8MM;https://www.google.com/maps/place/SD+06+Merau/data=!4m7!3m6!1s0x31fc890626b9a2fd:0xafad23f5bb7bd9e!8m2!3d0.9483382!4d110.2791819!16s%2Fg%2F11cjh_6h0g!19sChIJ_aK5JgaJ_DERnr23Wz_S-go?authuser=0&hl=id&rclk=1;4,5 bintang 2 Ulasan
SD Terpadu Al Fikri Ngabang;;Sekolah Dasar;Jl. Munggu;0852-5232-8807;https://www.google.com/maps/place/SD+Terpadu+Al+Fikri+Ngabang/data=!4m7!3m6!1s0x31fd3d63bedcc515:0x7d8cd678e2b278c7!8m2!3d0.3998608!4d109.9452114!16s%2Fg%2F11g7zvz4c3!19sChIJFcXcvmM9_TERx3iy4njWjH0?authuser=0&hl=id&rclk=1;4,4 bintang 5 Ulasan
SD Negeri 18 Semadu;;Sekolah Dasar;8F7M+867;8F7M+867;https://www.google.com/maps/place/SD+Negeri+18+Semadu/data=!4m7!3m6!1s0x31fda2fcf90f2431:0x1b1dba36ea68b96e!8m2!3d0.3132816!4d110.4830424!16s%2Fg%2F11hdc3yl1d!19sChIJMSQP-fyi_TERbrlo6ja6HRs?authuser=0&hl=id&rclk=1;5,0 bintang 1 Ulasan
SDN 11 Munggu;;Sekolah Dasar;FW6Q+64H;;https://www.google.com/maps/place/SDN+11+Munggu/data=!4m7!3m6!1s0x31fd227d329e53bd:0xf77de041e26c0427!8m2!3d0.4605542!4d109.9378504!16s%2Fg%2F11c32h06_q!19sChIJvVOeMn0i_TERJwRs4kHgffc?authuser=0&hl=id&rclk=1;4,6 bintang 5 Ulasan
Sekolah Dasar Negeri 09;;Sekolah Dasar;9XMC+WM5;9XMC+WM5;https://www.google.com/maps/place/Sekolah+Dasar+Negeri+09/data=!4m7!3m6!1s0x31fd1635c1b30c41:0xdfd0ba94b035fb09!8m2!3d0.3847556!4d109.9717189!16s%2Fg%2F11c6cpj_x5!19sChIJQQyzwTUW_TERCfs1sJS60N8?authuser=0&hl=id&rclk=1;4,0 bintang 6 Ulasan
SDN 07 Hanura;;Sekolah Dasar;P4X3+7WC;;https://www.google.com/maps/place/SDN+07+Hanura/data=!4m7!3m6!1s0x31fcee4e1cc6a18b:0xc77578921b3680cb!8m2!3d0.7481843!4d110.1047803!16s%2Fg%2F11hczwxjb6!19sChIJi6HGHE7u_DERy4A2G5J4dcc?authuser=0&hl=id&rclk=1;4,5 bintang 2 Ulasan
SD 12 PANDAN SEMBUAT;;Sekolah;885G+CQ4;885G+CQ4;https://www.google.com/maps/place/SD+12+PANDAN+SEMBUAT/data=!4m7!3m6!1s0x31fd0a83162ec59b:0xd3c7dcc734a11a97!8m2!3d0.3085075!4d110.3269571!16s%2Fg%2F11f1719d5q!19sChIJm8UuFoMK_TERlxqhNMfcx9M?authuser=0&hl=id&rclk=1;4,8 bintang 4 Ulasan
SD NEGERI 8 Kurnia;;Sekolah;J24Q+WPW;;https://www.google.com/maps/place/SD+NEGERI+8+Kurnia/data=!4m7!3m6!1s0x31fce106010291a7:0x9f7ddc3fcf9e7e8a!8m2!3d0.6073526!4d110.039317!16s%2Fg%2F11hz1__7fs!19sChIJp5ECAQbh_DERin6ezz_cfZ8?authuser=0&hl=id&rclk=1;5,0 bintang 1 Ulasan
SD Negeri 9 Kubing;;Sekolah Dasar;75PW+WJF, Jl. Lintas Kalimantan Poros Tengah;75PW+WJF, Jl. Lintas Kalimantan Poros Tengah;https://www.google.com/maps/place/SD+Negeri+9+Kubing/data=!4m7!3m6!1s0x31fd0cd1066ea63d:0xf215dfc1a6c2ddde!8m2!3d0.2873102!4d110.1965399!16s%2Fg%2F11f10g1j3b!19sChIJPaZuBtEM_TER3t3CpsHfFfI?authuser=0&hl=id&rclk=1;3,4 bintang 5 Ulasan
SD Negeri 24 Taba;;Sekolah Dasar;95R5+8PV, Unnamed Road;95R5+8PV, Unnamed Road;https://www.google.com/maps/place/SD+Negeri+24+Taba/data=!4m7!3m6!1s0x31fd0fb6e3c45321:0xcbb4747b6ab36aa6!8m2!3d0.3908736!4d110.159312!16s%2Fg%2F11r3fftdmg!19sChIJIVPE47YP_TERpmqzant0tMs?authuser=0&hl=id&rclk=1;5,0 bintang 3 Ulasan
SD NEGERI 24 TUAN;;Sekolah Dasar;867X+GM5;867X+GM5;https://www.google.com/maps/place/SD+NEGERI+24+TUAN/data=!4m7!3m6!1s0x31fd0b0076cf8bdd:0x201df1fc0ea3793f!8m2!3d0.3129276!4d110.2489345!16s%2Fg%2F11vsw6jrph!19sChIJ3YvPdgAL_TERP3mjDvzxHSA?authuser=0&hl=id&rclk=1;
SDN 58 Semabak;;Sekolah Dasar;CX3M+QC9;;https://www.google.com/maps/place/SDN+58+Semabak/data=!4m7!3m6!1s0x31fd17bd6b6e6c2d:0x63883938bbaaccff!8m2!3d0.4044028!4d109.9835944!16s%2Fg%2F11f54lh0z3!19sChIJLWxua70X_TER_8yquzg5iGM?authuser=0&hl=id&rclk=1;3,5 bintang 2 Ulasan
SD Negeri 20 Tebuan Bangan;;Sekolah Dasar;94HC+6CR;94HC+6CR;https://www.google.com/maps/place/SD+Negeri+20+Tebuan+Bangan/data=!4m7!3m6!1s0x31fd11334a82d2b1:0xb4dbe302415940d6!8m2!3d0.3781099!4d110.1210238!16s%2Fg%2F11pqz6v4fp!19sChIJsdKCSjMR_TER1kBZQQLj27Q?authuser=0&hl=id&rclk=1;
SDN 12 Urit;;Sekolah;656V+4XF;0813-8029-4068;https://www.google.com/maps/place/SDN+12+Urit/data=!4m7!3m6!1s0x31fd717df17dc1a5:0xc0ca4ab69d7235c0!8m2!3d0.2103143!4d110.1949372!16s%2Fg%2F11f12_sw0y!19sChIJpcF98X1x_TERwDVynbZKysA?authuser=0&hl=id&rclk=1;5,0 bintang 3 Ulasan
SDN 22 KEDAKAS;;Sekolah;77Q3+J82;77Q3+J82;https://www.google.com/maps/place/SDN+22+KEDAKAS/data=!4m7!3m6!1s0x31fd0b4f4b9cdf7f:0x202bdbecf25d8bdf!8m2!3d0.2890212!4d110.2532522!16s%2Fg%2F11g9qcmq2q!19sChIJf9-cS08L_TER34td8uzbKyA?authuser=0&hl=id&rclk=1;5,0 bintang 2 Ulasan
SD Negeri Cileuksa;;Sekolah Dasar;JL Paseh, RT. 02 RW. 05, Kampung Cileuksa;;https://www.google.com/maps/place/SD+Negeri+Cileuksa/data=!4m7!3m6!1s0x31fce17000000001:0x4ba2c77fd820349b!8m2!3d0.6095949!4d110.0330554!16s%2Fg%2F11bc7qmnfy!19sChIJAQAAAHDh_DERmzQg2H_Hoks?authuser=0&hl=id&rclk=1;
SDN Sedoya;;Sekolah;6FM2+QQQ;6FM2+QQQ;https://www.google.com/maps/place/SDN+Sedoya/data=!4m7!3m6!1s0x31fd99164cb614b9:0xb9fa291be9845b00!8m2!3d0.2344736!4d110.4519917!16s%2Fg%2F11ggfmz5v_!19sChIJuRS2TBaZ_TERAFuE6Rsp-rk?authuser=0&hl=id&rclk=1;1,0 bintang 1 Ulasan
SD NEGERI 23 SENGANGKAM;;Sekolah Dasar;PW5F+V3P;PW5F+V3P;https://www.google.com/maps/place/SD+NEGERI+23+SENGANGKAM/data=!4m7!3m6!1s0x31fcc311fd6dcfc5:0x2a9dbd13193daaba!8m2!3d0.7097143!4d109.9227092!16s%2Fg%2F11rwq_j3x_!19sChIJxc9t_RHD_DERuqo9GRO9nSo?authuser=0&hl=id&rclk=1;5,0 bintang 2 Ulasan
SD Negeri 05 Sanggau;;Sekolah Dasar;Jl. Pangsuma No.40;;https://www.google.com/maps/place/SD+Negeri+05+Sanggau/data=!4m7!3m6!1s0x31fd138879e02e6d:0x8ab3a6584d587821!8m2!3d0.325812!4d110.047202!16s%2Fg%2F1pzpr1891!19sChIJbS7geYgT_TERIXhYTVims4o?authuser=0&hl=id&rclk=1;
SDK BMW;;Sekolah;76VV+PC2;0852-5212-9479;https://www.google.com/maps/place/SDK+BMW/data=!4m7!3m6!1s0x31fd0b5b89dae505:0x52d01325f7fb4ed4!8m2!3d0.2942743!4d110.2435135!16s%2Fg%2F11g6b80834!19sChIJBeXaiVsL_TER1E779yUT0FI?authuser=0&hl=id&rclk=1;3,8 bintang 10 Ulasan
SD Negeri 3 Ngabang;;Sekolah Dasar;9XX4+498;9XX4+498;https://www.google.com/maps/place/SD+Negeri+3+Ngabang/data=!4m7!3m6!1s0x31fd1700773d694d:0x6ed6b68ce93f1215!8m2!3d0.3977961!4d109.9559616!16s%2Fg%2F11y3_4kd8m!19sChIJTWk9dwAX_TERFRI_6Yy21m4?authuser=0&hl=id&rclk=1;
SDN 22 MUSAN;;Sekolah Dasar;7CJF+QRC;;https://www.google.com/maps/place/SDN+22+MUSAN/data=!4m7!3m6!1s0x31fda1cfbab9fccf:0xab07260002c7060f!8m2!3d0.281949!4d110.4245251!16s%2Fg%2F11kt1yhj2_!19sChIJz_y5us-h_TERDwbHAgAmB6s?authuser=0&hl=id&rclk=1;
SD Negeri 01 Sosok;;Sekolah Dasar;Jl. Oevang Oeray RT. 07 No. 08 Dusun Sosok II, Desa Sosok, Tayan Hulu;0821-5995-2726;https://www.google.com/maps/place/SD+Negeri+01+Sosok/data=!4m7!3m6!1s0x31fd0b5882ddc945:0xb1e33d7cd9e40ed7!8m2!3d0.2906844!4d110.2444459!16s%2Fg%2F11bzx_08sr!19sChIJRcndglgL_TER1w7k2Xw947E?authuser=0&hl=id&rclk=1;5,0 bintang 6 Ulasan
SD NEGERI 52 AMBOYO UTARA;;Sekolah;Dusun Tareng Plasma II, rt 007 rw 002, Desa;Dusun Tareng Plasma II, rt 007 rw 002, Desa;https://www.google.com/maps/place/SD+NEGERI+52+AMBOYO+UTARA/data=!4m7!3m6!1s0x31fd3b7e883bfc07:0x6db82be6c9fd1a52!8m2!3d0.3917966!4d109.8513743!16s%2Fg%2F11ggdt74g5!19sChIJB_w7iH47_TERUhr9yeYruG0?authuser=0&hl=id&rclk=1;5,0 bintang 1 Ulasan
SD Negeri 47 Pesayangan;;Sekolah Dasar;CX34+QRJ;CX34+QRJ;https://www.google.com/maps/place/SD+Negeri+47+Pesayangan/data=!4m7!3m6!1s0x31fd17ddeae65c7d:0xfa0c74b0d200af49!8m2!3d0.4044724!4d109.9570201!16s%2Fg%2F11dfx858_p!19sChIJfVzm6t0X_TERSa8A0rB0DPo?authuser=0&hl=id&rclk=1;4,5 bintang 4 Ulasan
SD Negeri 24 Jawat;;Sekolah Dasar;H2M2+MJV dusun jawat, Jl;H2M2+MJV dusun jawat, Jl;https://www.google.com/maps/place/SD+Negeri+24+Jawat/data=!4m7!3m6!1s0x31fce1001f608779:0x7a86c336002f58de!8m2!3d0.5842335!4d110.0015421!16s%2Fg%2F11vt4rrbv9!19sChIJeYdgHwDh_DER3lgvADbDhno?authuser=0&hl=id&rclk=1;
SDN 19 Empesak Entoro;;Sekolah Dasar;QVF9+VQ2;;https://www.google.com/maps/place/SDN+19+Empesak+Entoro/data=!4m7!3m6!1s0x31fcc3e461cae049:0x7786ad5412111651!8m2!3d0.774627!4d109.8693885!16s%2Fg%2F11cn5flmwp!19sChIJSeDKYeTD_DERURYRElSthnc?authuser=0&hl=id&rclk=1;4,3 bintang 3 Ulasan
SD NEGERI 15 BULUH EMPIRIT;;Sekolah Dasar;67VH+J9;67VH+J9;https://www.google.com/maps/place/SD+NEGERI+15+BULUH+EMPIRIT/data=!4m7!3m6!1s0x31fd750060a888ab:0xb942ab31f8c5496b!8m2!3d0.2437467!4d110.2775561!16s%2Fg%2F11vqp8ncs8!19sChIJq4ioYAB1_TERa0nF-DGrQrk?authuser=0&hl=id&rclk=1;
SDN 06 Ngabang;;Sekolah;CX23+HCJ, Unnamed Road;;https://www.google.com/maps/place/SDN+06+Ngabang/data=!4m7!3m6!1s0x31fd17decfb9c6b1:0x724fb84905a5ad5c!8m2!3d0.4014652!4d109.9535236!16s%2Fg%2F11gg73pxbx!19sChIJsca5z94X_TERXK2lBUm4T3I?authuser=0&hl=id&rclk=1;3,0 bintang 2 Ulasan
SD Negeri 3 Suti Semarang;;Sekolah Dasar;VRMR+4QG, Jl. Suti Semarang Suti Semarang - Jangkak;VRMR+4QG, Jl. Suti Semarang Suti Semarang - Jangkak;https://www.google.com/maps/place/SD+Negeri+3+Suti+Semarang/data=!4m7!3m6!1s0x31fcb90018bfd20b:0xa47d21b4901e8779!8m2!3d0.8828071!4d109.8419426!16s%2Fg%2F11lcr4xnbd!19sChIJC9K_GAC5_DEReYcekLQhfaQ?authuser=0&hl=id&rclk=1;
SD Negeri 2 Ngabang;;Sekolah Dasar;Jl. Raya Ngabang;;https://www.google.com/maps/place/SD+Negeri+2+Ngabang/data=!4m7!3m6!1s0x31fd162dac9bab61:0x62cb5503c1f70f67!8m2!3d0.3852931!4d109.9588125!16s%2Fg%2F11b7q9yyd_!19sChIJYaubrC0W_TERZw_3wQNVy2I?authuser=0&hl=id&rclk=1;4,3 bintang 9 Ulasan
SD Negeri 13 Nyayum;;Sekolah Dasar;H4W9+QRF;H4W9+QRF;https://www.google.com/maps/place/SD+Negeri+13+Nyayum/data=!4m7!3m6!1s0x31fce3d7191a9451:0x15966e870c47e8c1!8m2!3d0.5969437!4d110.1195375!16s%2Fg%2F11n_z44_02!19sChIJUZQaGdfj_DERwehHDIdulhU?authuser=0&hl=id&rclk=1;5,0 bintang 3 Ulasan
SD MINI,Ensoyong, Desa Dosan;;Sekolah Dasar;7G7G+38F;7G7G+38F;https://www.google.com/maps/place/SD+MINI,Ensoyong,+Desa+Dosan/data=!4m7!3m6!1s0x31fd978b3682a0d1:0x7f10b73f8021dc0d!8m2!3d0.2626858!4d110.5257868!16s%2Fg%2F11clmgtk6g!19sChIJ0aCCNouX_TERDdwhgD-3EH8?authuser=0&hl=id&rclk=1;
SD N 21 Ngabang;;Sekolah Dasar;9XQ4+MX8;9XQ4+MX8;https://www.google.com/maps/place/SD+N+21+Ngabang/data=!4m7!3m6!1s0x31fd17d3140f6ef5:0xe53fbdd445096b1f!8m2!3d0.38917!4d109.957441!16s%2Fg%2F11hb6cd3h7!19sChIJ9W4PFNMX_TERH2sJRdS9P-U?authuser=0&hl=id&rclk=1;
SDN 03 GOK NALA;;Sekolah;7GVX+VFG;7GVX+VFG;https://www.google.com/maps/place/SDN+03+GOK+NALA/data=!4m7!3m6!1s0x31fdbd6bcbd4eb6b:0x66f5f75f6fd149ff!8m2!3d0.2946782!4d110.5487165!16s%2Fg%2F11hbv1qsdk!19sChIJa-vUy2u9_TER_0nRb1_39WY?authuser=0&hl=id&rclk=1;4,8 bintang 5 Ulasan
SDN 26 Kuala Sekayu;;Sekolah;Jalan Prona RT.03 No.01 Dusun tabat;0896-9789-6434;https://www.google.com/maps/place/SDN+26+Kuala+Sekayu/data=!4m7!3m6!1s0x31fd0b53cd32c817:0x6194342c114e3ffc!8m2!3d0.2945549!4d110.2407014!16s%2Fg%2F11kgp7ldc1!19sChIJF8gyzVML_TER_D9OESw0lGE?authuser=0&hl=id&rclk=1;4,0 bintang 1 Ulasan
SD NEGERI 19 TOHO RABA;;Sekolah Dasar;GWQ4+R9H;GWQ4+R9H;https://www.google.com/maps/place/SD+NEGERI+19+TOHO+RABA/data=!4m7!3m6!1s0x31fd2100113153e5:0x977ff816dfeba8d7!8m2!3d0.53996!4d109.905661!16s%2Fg%2F11y3nr8m1x!19sChIJ5VMxEQAh_TER16jr3xb4f5c?authuser=0&hl=id&rclk=1;
SD Negeri 03 Sontas;;Sekolah Dasar;Jl. Entikong;0813-4549-4778;https://www.google.com/maps/place/SD+Negeri+03+Sontas/data=!4m7!3m6!1s0x31fc63969f0ed351:0xa26d2f81360ecadc!8m2!3d0.9561671!4d110.3551287!16s%2Fg%2F11ggbr929w!19sChIJUdMOn5Zj_DER3MoONoEvbaI?authuser=0&hl=id&rclk=1;4,7 bintang 15 Ulasan
SDN 40 Bangsal Behe;;Sekolah Dasar;HRG9+4M2;;https://www.google.com/maps/place/SDN+40+Bangsal+Behe/data=!4m7!3m6!1s0x31fcd89004b8ce65:0x7ffa1d3aded00f9f!8m2!3d0.5752638!4d109.8191552!16s%2Fg%2F11bycjtmp8!19sChIJZc64BJDY_DERnw_Q3jod-n8?authuser=0&hl=id&rclk=1;4,7 bintang 3 Ulasan
SD Negeri 6 Peruan Dalam;;Sekolah Dasar;75V4+WXW;75V4+WXW;https://www.google.com/maps/place/SD+Negeri+6+Peruan+Dalam/data=!4m7!3m6!1s0x31fd0d43fa66818d:0x4cc560fee859f9db!8m2!3d0.2948543!4d110.1574539!16s%2Fg%2F11fy_fgnq8!19sChIJjYFm-kMN_TER2_lZ6P5gxUw?authuser=0&hl=id&rclk=1;
SD Maniamas Ngabang;;Sekolah Dasar;9XP4+FVW;9XP4+FVW;https://www.google.com/maps/place/SD+Maniamas+Ngabang/data=!4m7!3m6!1s0x31fd162cecd8d81f:0x2669f9f1a45b2a44!8m2!3d0.386232!4d109.9571961!16s%2Fg%2F11by_z1fvy!19sChIJH9jY7CwW_TERRCpbpPH5aSY?authuser=0&hl=id&rclk=1;3,9 bintang 12 Ulasan
SDN 06 Ngabang;;Sekolah Dasar;9WWV+5M5, Jalan Gusti A. Rani;;https://www.google.com/maps/place/SDN+06+Ngabang/data=!4m7!3m6!1s0x31fd3d7c98ddb197:0xdfa753d6bb578941!8m2!3d0.3953854!4d109.9442323!16s%2Fg%2F11b8t5z7tr!19sChIJl7HdmHw9_TERQYlXu9ZTp98?authuser=0&hl=id&rclk=1;4,0 bintang 1 Ulasan
SD Negeri 8 Kelayu;;Sekolah Dasar;WPPP+X3V, Dusun Kelayu, Desa Kelayu;WPPP+X3V, Dusun Kelayu, Desa Kelayu;https://www.google.com/maps/place/SD+Negeri+8+Kelayu/data=!4m7!3m6!1s0x31fcb11ed78edcd9:0xf20df5db530b9def!8m2!3d0.9374838!4d109.7351796!16s%2Fg%2F11jybqyl8h!19sChIJ2dyO1x6x_DER750LU9v1DfI?authuser=0&hl=id&rclk=1;4,3 bintang 3 Ulasan
SDN 32 Baharu;;Sekolah;785Q+52W;785Q+52W;https://www.google.com/maps/place/SDN+32+Baharu/data=!4m7!3m6!1s0x31fd9fdbe8a0bfeb:0x2a026d95485675b1!8m2!3d0.2579981!4d110.3375893!16s%2Fg%2F11f3dfs7sl!19sChIJ67-g6Nuf_TERsXVWSJVtAio?authuser=0&hl=id&rclk=1;5,0 bintang 3 Ulasan
SD Negeri 07 Tonggong;;Sekolah;663Q+6WJ;663Q+6WJ;https://www.google.com/maps/place/SD+Negeri+07+Tonggong/data=!4m7!3m6!1s0x31fd7774140705b7:0xec5b7f345a7c5e6f!8m2!3d0.2030968!4d110.2397739!16s%2Fg%2F11fj85__pp!19sChIJtwUHFHR3_TERb158WjR_W-w?authuser=0&hl=id&rclk=1;4,0 bintang 2 Ulasan
SDIT AL KAHFI SANGGAU;;Sekolah Dasar;;0812-5900-4694;https://www.google.com/maps/place/SDIT+AL+KAHFI+SANGGAU/data=!4m7!3m6!1s0x31fd8e330340df13:0x47b528b0dfee4881!8m2!3d0.1287979!4d110.5715273!16s%2Fg%2F11c2j3gkjl!19sChIJE99AAzOO_TERgUju37AotUc?authuser=0&hl=id&rclk=1;4,9 bintang 15 Ulasan
Sd Min1 Sanggau;;Sekolah;4JH4+JXX, Jl. Ph. Sulaiman;;https://www.google.com/maps/place/Sd+Min1+Sanggau/data=!4m7!3m6!1s0x31fd8f8854c84efd:0x3f41e18c4ccb0467!8m2!3d0.1291052!4d110.6074797!16s%2Fg%2F11gn25_l91!19sChIJ_U7IVIiP_TERZwTLTIzhQT8?authuser=0&hl=id&rclk=1;4,6 bintang 20 Ulasan
SD Negeri 70 Sanggau Permai;;Sekolah Dasar;4JV7+83F;0813-4890-7860;https://www.google.com/maps/place/SD+Negeri+70+Sanggau+Permai/data=!4m7!3m6!1s0x31fd911a1806459d:0x5d3c408f84796a00!8m2!3d0.1433007!4d110.6126805!16s%2Fg%2F11rqrdx8fz!19sChIJnUUGGBqR_TERAGp5hI9APF0?authuser=0&hl=id&rclk=1;5,0 bintang 3 Ulasan
SDN 02 SANGGAU;;Sekolah Dasar;;;https://www.google.com/maps/place/SDN+02+SANGGAU/data=!4m7!3m6!1s0x31fd8f653f978df5:0xfe06f76e49fc0db4!8m2!3d0.1224829!4d110.601457!16s%2Fg%2F11f9gvcngy!19sChIJ9Y2XP2WP_TERtA38SW73Bv4?authuser=0&hl=id&rclk=1;5,0 bintang 1 Ulasan
SD NO 1 SANGGAU;;Sekolah Dasar;;;https://www.google.com/maps/place/SD+NO+1+SANGGAU/data=!4m7!3m6!1s0x31fd8e6cb4768aab:0xa61de6605d79cd67!8m2!3d0.1223108!4d110.6000061!16s%2Fg%2F11cmn7y0n3!19sChIJq4p2tGyO_TERZ815XWDmHaY?authuser=0&hl=id&rclk=1;4,4 bintang 15 Ulasan
SD Negeri 08;https://www.facebook.com/profile.php?id=100009029520125;Sekolah Dasar;;(0564) 21146;https://www.google.com/maps/place/SD+Negeri+08/data=!4m7!3m6!1s0x31fd8e6bb0177f5b:0x73820b9e9f819d5a!8m2!3d0.1213447!4d110.5933074!16s%2Fg%2F1pzw_m91m!19sChIJW38XsGuO_TERWp2Bn54LgnM?authuser=0&hl=id&rclk=1;4,9 bintang 8 Ulasan
SD Negeri 09 Kabupaten Sanggau;;Sekolah Dasar;Jl. Tan Suma No.16;;https://www.google.com/maps/place/SD+Negeri+09+Kabupaten+Sanggau/data=!4m7!3m6!1s0x31fd8e41cf7c9ed1:0xbe9710301558db7d!8m2!3d0.1196791!4d110.5923096!16s%2Fg%2F11c1r6v8k8!19sChIJ0Z58z0GO_TERfdtYFTAQl74?authuser=0&hl=id&rclk=1;5,0 bintang 4 Ulasan
SD NEGERI 11 SELESUNG;;Sekolah Dasar;98W6+8G;98W6+8G;https://www.google.com/maps/place/SD+NEGERI+11+SELESUNG/data=!4m7!3m6!1s0x31fd0900051bc703:0x535cb1fa7d534932!8m2!3d0.3958346!4d110.3113453!16s%2Fg%2F11vsw6th5w!19sChIJA8cbBQAJ_TERMklTffqxXFM?authuser=0&hl=id&rclk=1;5,0 bintang 1 Ulasan
